iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AFG,Asia,Afghanistan,15-06-2021,89861,0,1519.571,3527,0,54.571,2184.87,0,36.947,85.755,0,1.327,1.2,,,,,,,,,,,,,,,,,,,,,,,4813,,,,,117,1994,0.005,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,16-06-2021,89861,0,1519.571,3527,0,54.571,2184.87,0,36.947,85.755,0,1.327,1.18,,,,,,,,,,,,,,,,,,,,,,,6175,,,,,150,3691,0.009,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,17-06-2021,89861,0,1519.571,3527,0,54.571,2184.87,0,36.947,85.755,0,1.327,1.18,,,,,,,,,,,,,,,,,,,,,,,7538,,,,,183,5387,0.013,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,18-06-2021,89861,0,1519.571,3527,0,54.571,2184.87,0,36.947,85.755,0,1.327,1.16,,,,,,,,,,,,,,,,,,,,,,,8900,,,,,216,7084,0.017,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,19-06-2021,89861,0,1519.571,3527,0,54.571,2184.87,0,36.947,85.755,0,1.327,1.15,,,,,,,,,,,,,,,,,,,,,,,10262,,,,,250,8781,0.021,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,20-06-2021,101906,12045,1720.714,4122,595,85,2477.73,292.861,41.837,100.222,14.467,2.067,1.13,,,,,,,,,,,,,,,,,,,,,,,11624,,,,,283,10477,0.025,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,21-06-2021,101906,0,1720.714,4122,0,85,2477.73,0,41.837,100.222,0,2.067,1.12,,,,,,,,,,,,,,,,,,,,,,,12986,,,,,316,12174,0.03,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,22-06-2021,101906,0,1720.714,4122,0,85,2477.73,0,41.837,100.222,0,2.067,1.1,,,,,,,,,,,,,,,,,,765890,582128,183762,,,12986,1.86,1.42,0.45,,316,12174,0.03,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,23-06-2021,101906,0,1720.714,4122,0,85,2477.73,0,41.837,100.222,0,2.067,1.09,,,,,,,,,,,,,,,,,,,,,,,13125,,,,,319,12358,0.03,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,24-06-2021,101906,0,1720.714,4122,0,85,2477.73,0,41.837,100.222,0,2.067,1.07,,,,,,,,,,,,,,,,,,,,,,,13264,,,,,322,12542,0.03,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,25-06-2021,101906,0,1720.714,4122,0,85,2477.73,0,41.837,100.222,0,2.067,1.05,,,,,,,,,,,,,,,,,,,,,,,13404,,,,,326,12726,0.031,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,26-06-2021,101906,0,1720.714,4122,0,85,2477.73,0,41.837,100.222,0,2.067,1.04,,,,,,,,,,,,,,,,,,,,,,,13543,,,,,329,12909,0.031,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,27-06-2021,114220,12314,1759.143,4650,528,75.429,2777.131,299.401,42.772,113.06,12.838,1.834,1.02,,,,,,,,,,,,,,,,,,835694,649434,186260,,,13682,2.03,1.58,0.45,,333,13093,0.032,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,28-06-2021,114220,0,1759.143,4650,0,75.429,2777.131,0,42.772,113.06,0,1.834,1.01,,,,,,,,,,,,,,,,,,,,,,,14263,,,,,347,13724,0.033,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,29-06-2021,114220,0,1759.143,4650,0,75.429,2777.131,0,42.772,113.06,0,1.834,1,,,,,,,,,,,,,,,,,,,,,,,14844,,,,,361,14355,0.035,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,30-06-2021,114220,0,1759.143,4650,0,75.429,2777.131,0,42.772,113.06,0,1.834,0.99,,,,,,,,,,,,,,,,,,886854,699200,187654,,,15286,2.16,1.7,0.46,,372,14802,0.036,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,01-07-2021,114220,0,1759.143,4650,0,75.429,2777.131,0,42.772,113.06,0,1.834,0.97,,,,,,,,,,,,,,,,,,,,,,,14115,,,,,343,13654,0.033,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,02-07-2021,114220,0,1759.143,4650,0,75.429,2777.131,0,42.772,113.06,0,1.834,0.96,,,,,,,,,,,,,,,,,,,,,,,12944,,,,,315,12507,0.03,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,03-07-2021,114220,0,1759.143,4650,0,75.429,2777.131,0,42.772,113.06,0,1.834,0.95,,,,,,,,,,,,,,,,,,,,,,,11773,,,,,286,11360,0.028,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,04-07-2021,124748,10528,1504,5199,549,78.429,3033.108,255.977,36.568,126.408,13.348,1.907,0.94,,,,,,,,,,,,,,,,,,,,,,,10602,,,,,258,10212,0.025,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,05-07-2021,124748,0,1504,5199,0,78.429,3033.108,0,36.568,126.408,0,1.907,0.93,,,,,,,,,,,,,,,,,,915671,726349,189322,,,8989,2.23,1.77,0.46,,219,8618,0.021,46.3,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,06-07-2021,124748,0,1504,5199,0,78.429,3033.108,0,36.568,126.408,0,1.907,0.92,,,,,,,,,,,,,,,,,,,,,,,7895,,,,,192,6881,0.017,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,07-07-2021,124748,0,1504,5199,0,78.429,3033.108,0,36.568,126.408,0,1.907,0.91,,,,,,,,,,,,,,,,,,934463,735213,199250,,,6801,2.27,1.79,0.48,,165,5145,0.013,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,08-07-2021,124748,0,1504,5199,0,78.429,3033.108,0,36.568,126.408,0,1.907,0.89,,,,,,,,,,,,,,,,,,,,,,,6965,,,,,169,4645,0.011,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,09-07-2021,124748,0,1504,5199,0,78.429,3033.108,0,36.568,126.408,0,1.907,0.88,,,,,,,,,,,,,,,,,,,,,,,7128,,,,,173,4145,0.01,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,10-07-2021,124748,0,1504,5199,0,78.429,3033.108,0,36.568,126.408,0,1.907,0.87,,,,,,,,,,,,,,,,,,,,,,,7292,,,,,177,3645,0.009,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,11-07-2021,133578,8830,1261.429,5724,525,75,3247.799,214.692,30.67,139.173,12.765,1.824,0.86,,,,,,,,,,,,,,,,,,962093,742934,219159,,,7455,2.34,1.81,0.53,,181,3145,0.008,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,12-07-2021,133578,0,1261.429,5724,0,75,3247.799,0,30.67,139.173,0,1.824,0.85,,,,,,,,,,,,,,,,,,,,,,,9588,,,,,233,2468,0.006,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,13-07-2021,133578,0,1261.429,5724,0,75,3247.799,0,30.67,139.173,0,1.824,0.84,,,,,,,,,,,,,,,,,,,,,,,11201,,,,,272,1933,0.005,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,14-07-2021,133578,0,1261.429,5724,0,75,3247.799,0,30.67,139.173,0,1.824,0.83,,,,,,,,,,,,,,,,,,1024168,,,,,12815,2.49,,,,312,1399,0.003,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,15-07-2021,133578,0,1261.429,5724,0,75,3247.799,0,30.67,139.173,0,1.824,0.82,,,,,,,,,,,,,,,,,,,,,,,14331,,,,,348,1222,0.003,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,16-07-2021,133578,0,1261.429,5724,0,75,3247.799,0,30.67,139.173,0,1.824,0.81,,,,,,,,,,,,,,,,,,,,,,,15848,,,,,385,1044,0.003,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,17-07-2021,133578,0,1261.429,5724,0,75,3247.799,0,30.67,139.173,0,1.824,0.8,,,,,,,,,,,,,,,,,,,,,,,17364,,,,,422,867,0.002,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,18-07-2021,140602,7024,1003.429,6147,423,60.429,3418.58,170.781,24.397,149.457,10.285,1.469,0.79,,,,,,,,,,,,,,,,,,1094257,,,,,18881,2.66,,,,459,690,0.002,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,19-07-2021,140602,0,1003.429,6147,0,60.429,3418.58,0,24.397,149.457,0,1.469,0.78,,,,,,,,,,,,,,,,,,,,,,,17753,,,,,432,690,0.002,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,20-07-2021,140602,0,1003.429,6147,0,60.429,3418.58,0,24.397,149.457,0,1.469,0.77,,,,,,,,,,,,,,,,,,,,,,,16626,,,,,404,690,0.002,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,21-07-2021,140602,0,1003.429,6147,0,60.429,3418.58,0,24.397,149.457,0,1.469,0.76,,,,,,,,,,,,,,,,,,,,,,,15499,,,,,377,690,0.002,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,22-07-2021,140602,0,1003.429,6147,0,60.429,3418.58,0,24.397,149.457,0,1.469,0.75,,,,,,,,,,,,,,,,,,,,,,,14824,,,,,360,690,0.002,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,23-07-2021,140602,0,1003.429,6147,0,60.429,3418.58,0,24.397,149.457,0,1.469,0.75,,,,,,,,,,,,,,,,,,,,,,,14150,,,,,344,690,0.002,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,24-07-2021,140602,0,1003.429,6147,0,60.429,3418.58,0,24.397,149.457,0,1.469,0.75,,,,,,,,,,,,,,,,,,1171064,,,,,13476,2.85,,,,328,690,0.002,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,25-07-2021,143871,3269,467,6425,278,39.714,3498.062,79.482,11.355,156.217,6.759,0.966,0.75,,,,,,,,,,,,,,,,,,,,,,,11132,,,,,271,690,0.002,56.02,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,26-07-2021,143871,0,467,6425,0,39.714,3498.062,0,11.355,156.217,0,0.966,0.75,,,,,,,,,,,,,,,,,,,,,,,9464,,,,,230,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,27-07-2021,143871,0,467,6425,0,39.714,3498.062,0,11.355,156.217,0,0.966,0.75,,,,,,,,,,,,,,,,,,,,,,,7795,,,,,190,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,28-07-2021,143871,0,467,6425,0,39.714,3498.062,0,11.355,156.217,0,0.966,0.75,,,,,,,,,,,,,,,,,,,,,,,6126,,,,,149,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,29-07-2021,143871,0,467,6425,0,39.714,3498.062,0,11.355,156.217,0,0.966,0.75,,,,,,,,,,,,,,,,,,,,,,,4457,,,,,108,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,30-07-2021,143871,0,467,6425,0,39.714,3498.062,0,11.355,156.217,0,0.966,0.75,,,,,,,,,,,,,,,,,,,,,,,2788,,,,,68,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,31-07-2021,143871,0,467,6425,0,39.714,3498.062,0,11.355,156.217,0,0.966,0.74,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,01-08-2021,147501,3630,518.571,6737,312,44.571,3586.322,88.259,12.608,163.803,7.586,1.084,0.74,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,02-08-2021,147501,0,518.571,6737,0,44.571,3586.322,0,12.608,163.803,0,1.084,0.74,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,03-08-2021,147501,0,518.571,6737,0,44.571,3586.322,0,12.608,163.803,0,1.084,0.73,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,04-08-2021,147501,0,518.571,6737,0,44.571,3586.322,0,12.608,163.803,0,1.084,0.72,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,05-08-2021,147501,0,518.571,6737,0,44.571,3586.322,0,12.608,163.803,0,1.084,0.72,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,06-08-2021,147501,0,518.571,6737,0,44.571,3586.322,0,12.608,163.803,0,1.084,0.71,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,07-08-2021,147501,0,518.571,6737,0,44.571,3586.322,0,12.608,163.803,0,1.084,0.71,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,08-08-2021,150458,2957,422.429,6908,171,24.429,3658.218,71.896,10.271,167.96,4.158,0.594,0.7,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,09-08-2021,150458,0,422.429,6908,0,24.429,3658.218,0,10.271,167.96,0,0.594,0.69,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,10-08-2021,150458,0,422.429,6908,0,24.429,3658.218,0,10.271,167.96,0,0.594,0.68,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,11-08-2021,150458,0,422.429,6908,0,24.429,3658.218,0,10.271,167.96,0,0.594,0.67,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,12-08-2021,150458,0,422.429,6908,0,24.429,3658.218,0,10.271,167.96,0,0.594,0.67,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,13-08-2021,150458,0,422.429,6908,0,24.429,3658.218,0,10.271,167.96,0,0.594,0.66,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,14-08-2021,150458,0,422.429,6908,0,24.429,3658.218,0,10.271,167.96,0,0.594,0.65,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,52.31,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,15-08-2021,152033,1575,225,7021,113,16.143,3696.512,38.294,5.471,170.708,2.747,0.392,0.65,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,16-08-2021,152033,0,225,7021,0,16.143,3696.512,0,5.471,170.708,0,0.392,0.64,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,17-08-2021,152033,0,225,7021,0,16.143,3696.512,0,5.471,170.708,0,0.392,0.64,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,18-08-2021,152033,0,225,7021,0,16.143,3696.512,0,5.471,170.708,0,0.392,0.64,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,19-08-2021,152033,0,225,7021,0,16.143,3696.512,0,5.471,170.708,0,0.392,0.64,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,27,690,0.002,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,20-08-2021,152033,0,225,7021,0,16.143,3696.512,0,5.471,170.708,0,0.392,0.64,,,,,,,,,,,,,,,,,,1201286,770542,430744,,,1119,2.92,1.87,1.05,,27,690,0.002,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,21-08-2021,152033,0,225,7021,0,16.143,3696.512,0,5.471,170.708,0,0.392,0.65,,,,,,,,,,,,,,,,,,,,,,,11068,,,,,269,624,0.002,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,22-08-2021,152511,478,68.286,7070,49,7,3708.134,11.622,1.66,171.899,1.191,0.17,0.66,,,,,,,,,,,,,,,,,,,,,,,21017,,,,,511,557,0.001,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,23-08-2021,152511,0,68.286,7070,0,7,3708.134,0,1.66,171.899,0,0.17,0.67,,,,,,,,,,,,,,,,,,,,,,,30966,,,,,753,490,0.001,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,24-08-2021,152511,0,68.286,7070,0,7,3708.134,0,1.66,171.899,0,0.17,0.68,,,,,,,,,,,,,,,,,,,,,,,40914,,,,,995,424,0.001,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,25-08-2021,152511,0,68.286,7070,0,7,3708.134,0,1.66,171.899,0,0.17,0.69,,,,,,,,,,,,,,,,,,,,,,,50863,,,,,1237,357,0.001,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,26-08-2021,152511,0,68.286,7070,0,7,3708.134,0,1.66,171.899,0,0.17,0.7,,,,,,,,,,,,,,,,,,,,,,,60812,,,,,1479,290,0.001,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,27-08-2021,152511,0,68.286,7070,0,7,3708.134,0,1.66,171.899,0,0.17,0.71,,,,,,,,,,,,,,,,,,,,,,,70761,,,,,1720,224,0.001,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,28-08-2021,152511,0,68.286,7070,0,7,3708.134,0,1.66,171.899,0,0.17,0.72,,,,,,,,,,,,,,,,,,,,,,,70761,,,,,1720,224,0.001,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,29-08-2021,153033,522,74.571,7109,39,5.571,3720.826,12.692,1.813,172.847,0.948,0.135,0.73,,,,,,,,,,,,,,,,,,,,,,,70761,,,,,1720,224,0.001,22.22,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,30-08-2021,153033,0,74.571,7109,0,5.571,3720.826,0,1.813,172.847,0,0.135,0.74,,,,,,,,,,,,,,,,,,,,,,,70761,,,,,1720,224,0.001,18.52,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,31-08-2021,153033,0,74.571,7109,0,5.571,3720.826,0,1.813,172.847,0,0.135,0.75,,,,,,,,,,,,,,,,,,1979652,773002,,,,70761,4.81,1.88,,,1720,224,0.001,18.52,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,01-09-2021,153033,0,74.571,7109,0,5.571,3720.826,0,1.813,172.847,0,0.135,0.76,,,,,,,,,,,,,,,,,,,,,,,62509,,,,,1520,456,0.001,18.52,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,02-09-2021,153033,0,74.571,7109,0,5.571,3720.826,0,1.813,172.847,0,0.135,0.77,,,,,,,,,,,,,,,,,,,,,,,54257,,,,,1319,689,0.002,18.52,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
AFG,Asia,Afghanistan,03-09-2021,153033,0,74.571,7109,0,5.571,3720.826,0,1.813,172.847,0,0.135,0.79,,,,,,,,,,,,,,,,,,,,,,,46006,,,,,1119,922,0.002,18.52,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.511,41128772,,,,
